date,product_name,price
2024-09-06,Farinha de Aveia Integral Carrefour Viver 170 g,3.29
2024-09-06,Farinha de Milho Amarela Yoki 500g,6.59
2024-09-06,Frango a Passarinho Seara IQF 1Kg,15.99
2024-09-06,Acém e Pescoço Bovino Reserva Congelado Kg,26.9
2024-09-06,Acém Bovina Carrefour Aproximadamente 900 g,29.69
2024-09-06,Acém Bovina Moída Resfriado Carrefour 500 g,22.69
2024-09-06,Lagarto sem Pele Bovino Congelado Swift Aproximadamente 1 kg,41.98
2024-09-06,"Lagarto Swift Mais Aprox. 1,5Kg",49.47
2024-09-06,"Lagarto em Pedaços Carrefour Aproximadamente 1,100 Kg",32.99
2024-09-06,Carpaccio de Lagarto Congelado Wessel 200g,25.19
2024-09-06,Carpaccio de Carne Bovina Lagarto Congelado Carapreta 200 g,29.89
2024-09-06,Kit 2 Difusores de Aromas Safira Lavanda Secar Preciosidades 100ml Cada Grátis 1 Home Spray Passion Fine Collection 120ml,43.29
2024-09-06,Linguiça Lombo com Alho e Ervas Aurora Premium 500g,27.99
2024-09-06,Linguiça de Lombo Swift 500 g,17.96
2024-09-06,Pizza de Lombo Sadia 460g,14.19
2024-09-06,Copa Lombo Sobrepaleta Sabor & Qualidade 500g,23.44
2024-09-06,"Pizza Congelada Sadia Lombo com Requeijão e Mussarela 460g +Coca-Cola Sem Açúcar 1,5L",21.74
2024-09-06,Bacon Lombo em Cubos Kassel 150 g,9.99
2024-09-06,Pizza Sabor Lombo com Requeijão e Mussarela Confiare 460g,15.99
2024-09-06,Copa Lombo Suino Temperado e Congelado Swift Aproximadamente 900g,22.48
2024-09-06,Pizza Lombo com Requeijão Aurora 460 g,12.49
2024-09-06,Pizza Lombo Artesanal Catupiry Caixa 490g,33.49
2024-09-06,Pernil Suíno Temperado Sem Osso Congelado Swift Aproximadamente 900g,19.78
2024-09-06,Pernil Suíno à Pururuca Pedaço Sabor & Qualidade Aprox. 1 Kg,23.98
2024-09-06,Pernil Suíno Temperado Congelado Confiare Aprox. 3Kg,74.94
2024-09-06,Pernil Suíno Assa Fácil Swift Aprox. 800g,23.98
2024-09-06,Linguiça de Pernil com Alho Sabor de Bragança Blíster 1Kg,29.9
2024-09-06,Linguiça de Pernil Perdigão Na Brasa 1Kg,29.19
2024-09-06,Linguiça de Pernil Swift 700 g,19.0
2024-09-06,Linguiça Pernil Pimenta Biquinho Swift 500 g,18.98
2024-09-06,Linguiça Suína de Pernil Gran Corte Gran Fogaça 400g,20.39
2024-09-06,Linguiça Pernil com Alho Swift 500 g,18.98
2024-09-06,Linguiça de Pernil Fina Pimenta Kassel Aprox. 350 g,13.19
2024-09-06,Tira de Pernil Suíno Congelado Swift 500 g,14.5
2024-09-06,Cubos de Pernil Suíno Congelado Swift 500 g,14.5
2024-09-06,Costela Suína Temperada Churrasco Seara Aprox. 880g,29.82
2024-09-06,Costela Suína Temperada Aprox. 900g,27.35
2024-09-06,Costela Suína à Pururuca Sabor & Qualidade Aprox. 800g,16.78
2024-09-06,Costela Suína Aprox. 800g,23.19
2024-09-06,Costela Suína Temperada Congelada Swift Aproximadamente 800 g,19.98
2024-09-06,Costela Suína Congelada Aprox. 800g,26.31
2024-09-06,Calabresa Apimentada Biquinho Spirale Rei Da Linguiça 400 g,19.39
2024-09-06,Linguiça Calabresa Inteira Aurora Aproximadamente 300 g,11.06
2024-09-06,Lingüiça de Calabresa Defumada Perdigão Aprox. 500g,13.95
2024-09-06,Linguiça Calabresa Aurora Enroladinha 800g,30.29
2024-09-06,Linguiça Tipo Calabresa Enroladinha Perdigão 500g,19.29
2024-09-06,Linguiça Calabresa Aurora 400 g,22.39
2024-09-06,Linguiça Calabresa com Bacon Rei da Linguiça 400 g,20.49
2024-09-06,Linguiça Calabresa Apimentada Rei da Linguiça 400 g,20.49
2024-09-06,Caldo Congelado Verde com Linguiça Calabresa Swift 350g,15.98
2024-09-06,Linguiça Toscana Perdigão Na Brasa 1 Kg,28.9
2024-09-06,Linguiça Toscana Perdigão Na Brasa Apimentada 1Kg,28.9
2024-09-06,Linguiça Toscana com Queijo Perdigão Na Brasa 600 g,35.49
2024-09-06,Linguiça de Frango Perdigão Na Brasa 1 Kg,20.39
2024-09-06,Linguiça Toscana com Alho e Ervas Perdigão Na Brasa 600g,27.19
2024-09-06,Linguiça Toscana com Pimenta Biquinho Perdigão Na Brasa 600g,35.49
2024-09-06,Linguiça de Frango com Bacon Perdigão Na Brasa 600g,27.19
2024-09-06,Linguiça Fina  Na Brasa Perdigão 400g,22.49
2024-09-06,"Coca-Cola Sem Açucar 1,5L + Linguiça Perdigão Na Brasa com queijo 600g",40.78
2024-09-06,Fanta Laranja Pet 2L + Linguiça de Frango com Bacon Perdigão Na Brasa 600g,41.28
2024-09-06,Fanta Guaraná Pet 2L + Linguiça Toscana com Alho e Ervas Perdigão Na Brasa 600g,40.18
2024-09-06,Lingüiça Toscana Grossa Auora Aprox. 700g,12.38
2024-09-06,Linguiça Toscana Sabor Cerveja e Cebola Aurora Premium 500g,27.99
2024-09-06,Linguiça Toscana Seara 700g,23.49
2024-09-06,Linguiça Toscana com Especiarias Rei da Linguiça 400 g,20.49
2024-09-06,Bacon Fatiado Defumado Sadia 250g,22.39
2024-09-06,Bacon Sadia Pedaços Aprox 250 g,10.99
2024-09-06,Macarrão com Bacon Carbonara Sadia Hot Bowls 300g,11.49
2024-09-06,Hambúrguer Bacon Sadia 14g,8.39
2024-09-06,"Macarrão ao Molho Branco com Queijo, Brócolis e Bacon Sadia Hot Bowls 300g",11.49
2024-09-06,Linguiça Fininha Defumada Aurora 220 g,9.49
2024-09-06,Kit Leite Condensado Semidesnatado Piracanjuba 395g 6 Unidades,43.99
2024-09-06,Composto Lácteo Ninho Fases 1+ 800g 2 Unidades,84.94
2024-09-06,Kit Leite Integral UHT Ninho Forti+ Vitaminado 1 L 6 Unidades,46.19
2024-09-06,Manteiga Extra com Sal Président Gastronomique 380g,25.89
2024-09-06,Manteiga Extra sem Sal Président Gastronomique 200 g,14.49
2024-09-06,Manteiga Extra com Sal Président Gastronomique Pote 200 g,14.49
2024-09-06,Queij Mussarela Zero Lactose Lac Lelo 150 g,14.29
2024-09-06,Queijo Prato Esférico Aprox. 200g,17.78
2024-09-06,Queijo Prato Fatiado Tirolez 150g,16.29
2024-09-06,Queijo Prato Light Tirolez Fatiado 150 g,18.79
2024-09-06,Queijo Prato Fatiado Polenghi Sandwich-In 144g,14.99
2024-09-06,Queijo Minas Frescal Estrela de Minas Aproximadamente 540 g,26.45
2024-09-06,Queijo Minas Frescal Fazenda Bela Vista Aproximadamente 540 g,32.71
2024-09-06,Queijo Minas Padrão Light Verde Campo Aproximadamente 450 g,42.29
2024-09-06,Queijo Minas Artesanal Carrefour Aproximadamente 200 g,14.47
2024-09-06,Queijo Minas Frescal Danubio 250g,19.29
2024-09-06,Queijo Minas Frescal Vegano de Castanha de Caju Vida Veg 200g,27.49
2024-09-06,Queijo Minas Padrão Lacfree Aproximadamente 450 g,49.45
2024-09-06,Queijo Mussarela Recheada Vertente Minas Aproximadamente 200 g,15.69
2024-09-06,Queijo Azul de Minas Damasco Cruzilia Aprox. 200 g,31.98
2024-09-06,Queijo Minas Artesanal Araxá Aprox 400g,43.16
2024-09-06,Queijo Minas Fescal Monteminas Aproximadamente 540 g,28.99
2024-09-06,Queijo Minas Artesanal São Pedro Aprox 450g,48.55
2024-09-06,Queijo Minas Curado Fracionado Dummont Aproximadamente 540 g,38.65
2024-09-06,Queijo Azul de Minas Cruzilia Aprox 170g,21.23
2024-09-06,"Requeijão Sabor Alho, Cebola e Salsa de Castanha-de-Caju Catupiry Plantury 180g",13.79
2024-09-06,Requeijão Sabor Cheddar de Castanha-de-Caju Catupiry Plantury 180g,13.79
2024-09-06,Requeijão Cremoso Cebola Caramelizada Catupiry 180g,9.49
2024-09-06,Requeijão Cremoso Catupiry Pimenta Biquinho com 180 g,9.49
2024-09-06,Requeijão Cremoso Ervas Finas Catupiry Copo 180 g,10.09
2024-09-06,Requeijão Cremoso Azeitona Preta Catupiry Copo 180 g,10.09
2024-09-06,Requeijão Cremoso Catupiry Tradicional Pote 420 g,18.99
2024-09-06,Requeijão Cremoso Catupiry Light Pote 420 g,18.99
2024-09-06,Mini Coxinha de Frango com Requeijão Catupiry 300g,24.99
2024-09-06,Mini Kibe com Requeijão Catupiry 300g,21.99
2024-09-06,"Iogurte Grego Semidesnatado Light Nestlé Tradicional, Maracujá e Morango 540g",13.99
2024-09-06,Iogurte Desnatado Nestlé Tradicional 170g,2.79
2024-09-06,"Iogurte Integral Nestlé Cenoura, Mel e Laranja 170g",2.79
2024-09-06,"Iogurte Nestlé de Morango 1,25Kg",14.49
2024-09-06,Iogurte Semidesnatado Nestlé Ninho Soleil Maçã e Banana 170g,3.19
2024-09-06,Iogurte Grego Nestlé Tradicional + Morango 540g 6 Unidades Leve Mais Pague Menos,13.99
2024-09-06,Iogurte Integral Nestlé Mel 170g,2.79
2024-09-06,Iogurte Semi Desnatado Nestlé Chamyto Morango 100g,3.89
2024-09-06,Iogurte Nestlé de Morango 170g,2.89
2024-09-06,Iogurte Grego Light Nestlé Morango 360g,10.49
2024-09-06,Iogurte Nestlé Morango 510g 6 Unidades,7.89
2024-09-06,Iogurte Grego Light Nestlé Maracujá 360g,10.49
2024-09-06,Iogurte Integral Nestlé Bicamada Morango com Geléia 150g,3.69
2024-09-06,Iogurte Semidesnatado Nestlé Ninho Morango 170g,3.19
2024-09-06,Iogurte Grego Nestlé Torta de Limão 90g,2.59
2024-09-06,"Iogurte Nestlé de Vitamina de Frutas 1,25Kg",14.49
2024-09-06,Iorgute Integral Natural Nestle 340g,7.19
2024-09-06,"Iogurte Desnatado Morango Zero Lactose Batavo Pense Zero Garrafa 1,15 Kg Embalagem Econômica",13.2
2024-09-06,"Iogurte Desnatado Mel Zero Lactose Batavo Pense Zero Garrafa 1,15 Kg Embalagem Econômica",13.2
2024-09-06,Iogurte Grego Batavo Pense Zero Tradicional 100g,2.29
2024-09-06,Iogurte à Base de Leite Desnatado Batavo Natural 170g 1 Unidade,2.79
2024-09-06,Iogurte Batavo Pense Zero Pedaços de Morango 500g,8.99
2024-09-06,Iogurte Grego Batavo Tradicional 500g,9.69
2024-09-06,Iogurte Grego Desnatado Batavo de Morango 100g,2.29
2024-09-06,Iogurte Grego Desnatado Batavo de Morango 500g,8.99
2024-09-06,Iogurte Grego Desnatado Batavo Tradicional 100g,2.39
2024-09-06,Iogurte Grego Desnatado Batavo Morango 100g,2.39
2024-09-06,Iogurte Integral Batavo Pedaços Morango 100g,2.39
2024-09-06,Iogurte Parcialmente Desnatado Calda Frutas Vermelhas Batavo Camadas Copo 100 g,2.39
2024-09-06,Iogurte Grego Desnatado Batavo Morango 500g,9.69
2024-09-06,"Iogurte Liquido Ameixa Batavo Pense Zero Garrafa 1,15Kg",13.2
2024-09-06,Iogurte Integral Cremoso Batavo 450 g,7.59
2024-09-06,Iogurte Integral Batavo Pedaços Morango 500g,9.79
2024-09-06,Iogurte Integral Batavo Pedaços Coco 100g,2.39
