date,product_name,price
2024-09-05,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,5.86
2024-09-05,Leite UHT Integral Carrefour Classic 1L,4.69
2024-09-05,Leite Condensado Integral Carrefour Classic 395g,5.26
2024-09-05,Leite Condensado MOÇA Lata 395g,9.68
2024-09-05,Leite Em Pó Ninho Integral Lata 380g,21.39
2024-09-05,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,5.99
2024-09-05,Leite Condensado Integral Carrefour Classic 12 Unidades de 395g,77.99
2024-09-05,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,4.99
2024-09-05,Leite Integral Carrefour 1L,4.69
2024-09-05,Leite Condensado Semidesnatado MOÇA Caixinha 395g,8.99
2024-09-05,Leite Integral UHT Tipo A Shefa 1 Litro,4.99
2024-09-05,Kit Leite em Pó Ninho Integral Lata 380g 4 Unidades,91.29
2024-09-05,Manteiga com Sal Président Tablete 200g,10.62
2024-09-05,Manteiga sem Sal Président Tablete 200g,12.49
2024-09-05,Queijo Parmesao President 180g,28.79
2024-09-05,Queijo Parmesão Cilindro Président 180g,28.09
2024-09-05,Queijo Parmesão Président Aprox. 180g,26.99
2024-09-05,Queijo Parmesão Ralado Président 100g,16.59
2024-09-05,Costela Suína Temperada Churrasco Seara Aprox. 880g,29.82
2024-09-05,Costela Suína Temperada Aprox. 900g,27.35
2024-09-05,Lingüiça Bovina CaraPreta Costela Congelada 300 g,21.39
2024-09-05,Costela Suína Temperada Congelada Swift Aproximadamente 800 g,19.98
2024-09-05,Costela Suína Congelada Aprox. 800g,26.31
2024-09-05,Costela Suína Serrada Refrigerado Carrefour Aprox. 800 g,22.39
2024-09-05,Calabresa Apimentada Biquinho Spirale Rei Da Linguiça 400 g,19.39
2024-09-05,Linguiça Calabresa Inteira Aurora Aproximadamente 300 g,11.06
2024-09-05,Linguiça Tipo Calabresa Sadia 400g,14.29
2024-09-05,Lingüiça de Calabresa Defumada Sadia Aprox. 500g,15.44
2024-09-05,Linguiça Calabresa Aurora Enroladinha 800g,30.29
2024-09-05,Linguiça Tipo Calabresa Enroladinha Perdigão 500g,19.29
2024-09-05,Linguiça de Calabresa Defumada Sadia 1 Kg,27.79
2024-09-05,Linguiça Calabresa Aurora 400 g,22.39
2024-09-05,Linguiça Calabresa com Bacon Rei da Linguiça 400 g,20.49
2024-09-05,Linguiça Calabresa Rei da Linguiça 400 g,18.49
2024-09-05,Linguiça Calabresa Apimentada Rei da Linguiça 400 g,20.49
2024-09-05,Lingüiça de Calabresa Defumada Perdigão Aprox. 500g,13.95
2024-09-05,Caldo Congelado Verde com Linguiça Calabresa Swift 350g,15.98
2024-09-05,Linguiça Toscana Perdigão Na Brasa 1 Kg,28.9
2024-09-05,Linguiça Paio Perdigão 370 g,19.79
2024-09-05,Linguiça Portuguesa Defumada Perdigão 400g,14.29
2024-09-05,Linguiça Toscana Perdigão Na Brasa Apimentada 1Kg,28.9
2024-09-05,Linguiça Toscana com Queijo Perdigão Na Brasa 600 g,35.49
2024-09-05,Linguiça de Frango Perdigão Na Brasa 1 Kg,20.39
2024-09-05,Linguiça de Pernil Perdigão Na Brasa 1Kg,29.19
2024-09-05,Linguiça Toscana com Alho e Ervas Perdigão Na Brasa 600g,27.19
2024-09-05,Linguiça Toscana com Pimenta Biquinho Perdigão Na Brasa 600g,35.49
2024-09-05,Linguiça de Frango com Bacon Perdigão Na Brasa 600g,27.19
2024-09-05,Linguiça Fina  Na Brasa Perdigão 400g,22.49
2024-09-05,"Coca-Cola Sem Açucar 1,5L + Linguiça Perdigão Na Brasa com queijo 600g",40.78
2024-09-05,Fanta Laranja Pet 2L + Linguiça de Frango com Bacon Perdigão Na Brasa 600g,41.28
2024-09-05,Fanta Guaraná Pet 2L + Linguiça Toscana com Alho e Ervas Perdigão Na Brasa 600g,40.18
2024-09-05,Linguiça Toscana Sabor Cerveja e Cebola Aurora Premium 500g,27.99
2024-09-05,Linguiça Toscana Grossa Sadia Aprox 5Kg,115.95
2024-09-05,Linguiça Toscana Seara 700g,23.49
2024-09-05,Linguiça Toscana Inteira Sadia Aproximadamente 600 g,14.94
2024-09-05,Linguiça Toscana com Especiarias Rei da Linguiça 400 g,20.49
2024-09-05,Bacon Fatiado Defumado Sadia 250g,22.39
2024-09-05,Bacon Sadia Pedaços Aprox 250 g,10.99
2024-09-05,Macarrão com Bacon Carbonara Sadia Hot Bowls 300g,11.49
2024-09-05,Hambúrguer Bacon Sadia 14g,8.39
2024-09-05,"Macarrão ao Molho Branco com Queijo, Brócolis e Bacon Sadia Hot Bowls 300g",11.49
2024-09-05,Linguiça Fininha Defumada Aurora 220 g,9.49
2024-09-05,Linguiça Fininha Apimentada Aurora Premium 600g,28.09
2024-09-05,Linguiça Paio Sadia 370 g,19.69
2024-09-05,Linguiça Lombo com Alho e Ervas Aurora Premium 500g,27.99
2024-09-05,Kit Leite Condensado Semidesnatado Piracanjuba 395g 6 Unidades,43.99
2024-09-05,Creme de Leite Piracanjuba Zero Lactose 200g,4.69
2024-09-05,Composto Lácteo Ninho Fases 1+ 800g 2 Unidades,84.94
2024-09-05,Kit Leite Integral UHT Ninho Forti+ Vitaminado 1 L 6 Unidades,46.19
2024-09-05,Manteiga Extra com Sal Président Gastronomique 380g,25.89
2024-09-05,Manteiga Extra sem Sal Président Gastronomique 200 g,14.49
2024-09-05,Manteiga Extra com Sal Président Gastronomique Pote 200 g,14.49
2024-09-05,Queijo Parmesão Ralado Président 50g,9.39
2024-09-05,Queijo Parmesão Fracionado Tania Aproximadamente 200 g,18.59
2024-09-05,Queijo Mussarela Lac Lelo 400 g,32.39
2024-09-05,Queij Mussarela Zero Lactose Lac Lelo 150 g,14.29
2024-09-05,Queijo Muçarela Fatiado President 150g,9.89
2024-09-05,Queijo Gruyere President 160g,27.49
2024-09-05,Queijo Gouda Président 185g,27.49
2024-09-05,Queijo Ralado Quatro Queijos Président 100 g,18.49
2024-09-05,Queijo Brie Président Petit 125 g,38.49
2024-09-05,Queijo Estepe President 160g,27.49
2024-09-05,Queijo Maasdam Président 160g,27.49
2024-09-05,Queijo Camembert Peça President 125g,38.49
2024-09-05,Queijo Mussarela Bolinha Búfala Almeida Prado 395 g,29.39
2024-09-05,Queijo Provolone Defumado Fracionado Président Aprox 200g,20.61
2024-09-05,Queijo Mussarela Bolinha de Búfala Almeida Prado 250 g,40.89
2024-09-05,Queijo Gorgonzola Igor Dolce 150g,47.89
2024-09-05,Queijo Prato Esférico Aprox. 200g,17.78
2024-09-05,Queijo Prato Fatiado Tirolez 150g,16.29
2024-09-05,Queijo Prato Light Tirolez Fatiado 150 g,18.79
2024-09-05,Queijo Minas Frescal Estrela de Minas Aproximadamente 540 g,26.45
2024-09-05,Queijo Minas Padrão 500g,36.34
2024-09-05,Queijo Minas Frescal Fazenda Bela Vista Aproximadamente 540 g,32.71
2024-09-05,Queijo Minas Padrão Vegano de Castanha de Caju Vida Veg 200g,27.09
2024-09-05,Queijo Minas Padrão Light Verde Campo Aproximadamente 450 g,42.29
2024-09-05,Queijo Minas Padrão Verde Campo Aproximadamente 500 g,44.99
2024-09-05,Queijo Minas Artesanal Carrefour Aproximadamente 200 g,14.47
2024-09-05,Queijo Minas Frescal Danubio 250g,19.29
2024-09-05,Queijo Minas Frescal Vegano de Castanha de Caju Vida Veg 200g,27.49
2024-09-05,Queijo Minas Padrão Lacfree Aproximadamente 450 g,49.45
2024-09-05,Queijo Minas Padrão Tirolez Aproximadamente 500 g,56.95
2024-09-05,Queijo Mussarela Recheada Vertente Minas Aproximadamente 200 g,15.69
2024-09-05,Queijo Azul de Minas Damasco Cruzilia Aprox. 200 g,31.98
2024-09-05,Queijo Minas Artesanal Araxá Aprox 400g,43.16
2024-09-05,Queijo Minas Fescal Monteminas Aproximadamente 540 g,28.99
2024-09-05,Queijo Minas Artesanal São Pedro Aprox 450g,48.55
2024-09-05,Queijo Minas Curado Fracionado Dummont Aproximadamente 540 g,38.65
2024-09-05,Queijo Azul de Minas Cruzilia Aprox 170g,21.23
2024-09-05,Requeijão Cremoso Catupiry 200g,6.88
2024-09-05,Requeijão Cremoso Catupiry Light 200g,7.99
2024-09-05,Requeijão Cremoso Original Catupiry 250g,14.99
2024-09-05,Requeijão Cremoso Catupiry Original Pote 250 g,17.99
2024-09-05,Requeijão Cremoso Cebola Caramelizada Catupiry 180g,9.49
2024-09-05,Requeijão Cremoso Catupiry Pimenta Biquinho com 180 g,9.49
2024-09-05,Requeijão Cremoso Ervas Finas Catupiry Copo 180 g,10.09
2024-09-05,Requeijão Cremoso Sabor Cheddar Catupiry Culinário 250 g,18.49
2024-09-05,Requeijão Cremoso Azeitona Preta Catupiry Copo 180 g,10.09
2024-09-05,Requeijão Cremoso Catupiry Tradicional Pote 420 g,14.49
2024-09-05,Requeijão Cremoso Catupiry Light Pote 420 g,14.49
2024-09-05,Mini Coxinha de Frango com Requeijão Catupiry 300g,24.99
2024-09-05,Mini Kibe com Requeijão Catupiry 300g,21.99
2024-09-05,Chandelle Chocolate Nestlé 720g 8 Unidades,16.99
2024-09-05,Sobremesa Láctea Sabor Chocolate Chandelle 540g 6 Unidades Leve Mais Pague Menos,16.29
2024-09-05,Sobremesa de Chocolate Chandelle Nestlé 180g com 2 Unidades,4.89
2024-09-05,Iogurte Integral Nestlé Tradicional 170g,3.09
2024-09-05,"Iogurte Grego Semidesnatado Light Nestlé Tradicional, Maracujá e Morango 540g",13.99
2024-09-05,Iogurte Desnatado Nestlé Tradicional 170g,3.09
2024-09-05,"Iogurte Integral Nestlé Cenoura, Mel e Laranja 170g",3.09
2024-09-05,"Iogurte Nestlé de Morango 1,25Kg",16.99
2024-09-05,Chandelle Chocolate Branco Nestlé 360g,8.79
2024-09-05,Iogurte Semidesnatado Nestlé Ninho Soleil Maçã e Banana 170g,3.19
2024-09-05,Iogurte Grego Nestlé Tradicional + Morango 540g 6 Unidades Leve Mais Pague Menos,13.99
2024-09-05,Iogurte Semi Desnatado Nestlé Chamyto Morango 100g,3.89
2024-09-05,Iogurte Integral Nestlé Mel 170g,3.09
2024-09-05,Iogurte Nestlé de Morango 170g,2.89
2024-09-05,Iogurte Grego Light Nestlé Morango 360g,10.49
2024-09-05,Iogurte Nestlé Morango 510g 6 Unidades,7.89
2024-09-05,Iogurte Grego Light Nestlé Maracujá 360g,10.49
2024-09-05,Iogurte Semidesnatado Nestlé Ninho Morango 170g,3.19
2024-09-05,Iogurte Integral Nestlé Bicamada Morango com Geléia 150g,3.69
2024-09-05,"Iogurte Nestlé de Vitamina de Frutas 1,25Kg",16.99
2024-09-05,Iogurte Integral Grego com Calda de Coco Nestlé 90g,4.79
2024-09-05,Iorgute Integral Natural Nestle 340g,7.19
2024-09-05,"Iogurte Desnatado Morango Zero Lactose Batavo Pense Zero Garrafa 1,15 Kg Embalagem Econômica",14.99
2024-09-05,"Iogurte Desnatado Mel Zero Lactose Batavo Pense Zero Garrafa 1,15 Kg Embalagem Econômica",14.99
2024-09-05,Iogurte Natural Integral Batavo 170g,2.79
2024-09-05,Iogurte Grego Batavo Pense Zero Tradicional 100g,2.29
2024-09-05,Iogurte à Base de Leite Desnatado Batavo Natural 170g 1 Unidade,2.79
2024-09-05,Iogurte Batavo Pense Zero Pedaços de Morango 500g,8.99
2024-09-05,Iogurte Grego Batavo Tradicional 500g,9.69
2024-09-05,Iogurte Grego Desnatado Batavo de Morango 100g,2.29
2024-09-05,Iogurte Grego Desnatado Batavo de Morango 500g,8.99
2024-09-05,"Iogurte Parcialmente Desnatado Banana, Maçã e Cereal Batavo Garrafa 1,15kg Embalagem Econômica",13.29
2024-09-05,Iogurte Cremoso Integral Natural Batavo 160 g,2.75
2024-09-05,Iogurte Grego Desnatado Batavo Tradicional 100g,2.39
2024-09-05,Iogurte Grego Desnatado Batavo Morango 100g,2.39
2024-09-05,Iogurte Integral Batavo Pedaços Morango 100g,2.39
2024-09-05,Iogurte Parcialmente Desnatado Calda Frutas Vermelhas Batavo Camadas Copo 100 g,2.39
2024-09-05,Iogurte Grego Desnatado Batavo Morango 500g,9.69
2024-09-05,Iogurte Integral Cremoso Batavo 450 g,7.59
2024-09-05,Iogurte Integral Batavo Pedaços Morango 500g,9.79
2024-09-05,Iogurte Integral Mel Batavo Pote 170g,2.79
2024-09-05,Iogurte Integral Batavo Pedaços Coco 100g,2.39
2024-09-05,Iogurte Integral Batavo Pedaços Abacaxi 100g,2.39
2024-09-05,Iogurte Integral Batavo Pedaços Pêssego 500g,9.79
2024-09-05,Iogurte Integral Batavo Pedaços Coco 500g,9.79
2024-09-05,Iogurte Integral Batavo Pedaços Pêssego 100g,2.39
2024-09-05,Iogurte Integral Batavo Pedaços Abacaxi 500g,9.79
2024-09-05,Leite Condensado MOÇA Zero Lactose Caixinha 395g,13.19
2024-09-05,Creme de Leite NESTLÉ 200g,4.07
2024-09-05,Creme de leite NESTLÉ 300g,8.29
2024-09-05,Creme de Leite UHT Leve Homogeneizado Zero Lactose Nestlé 200g,5.89
2024-09-05,Creme de Leite NESTLÉ Extra Cremoso 280g,12.49
2024-09-05,"Sorvete de Creme Nestlé 1,5 Litros",19.89
2024-09-05,LEITE EM PÓ MOLICO DESNATADO Sachet 500g,31.99
2024-09-05,Chocolate NESTLÉ CLASSIC ao Leite 25g,3.39
2024-09-05,Chocolate ao Leite NESTLÉ CLASSIC Tablete 80g,6.49
2024-09-05,Chocolate NESTLÉ CLASSIC ao Leite com Amendoim 150g,10.09
2024-09-05,Picanha Suína Congelado Seara Assa Fácil Aproximadamente 800 g,19.18
2024-09-05,Picanha Suína Temperada Churrasco Seara Aprox. 850g,33.9
2024-09-05,Picanha Suína Assa Fácil Swift Aprox. 800g,27.11
2024-09-05,Filé Mignon Suíno em Medalhão Congelado Seara 800g,22.99
2024-09-05,"Filé Mignon Suíno Swift Aproximadamente 1,2 Kg",20.38
2024-09-05,"Costela Bovina Já Pro Forno Congelado Swift Aproximadamente 1,8 Kg",62.96
2024-09-05,"Costela Quadrada Congelado Swift Aproximadamente 2,5kg",74.95
2024-09-05,"Peito E Costela Bovino Reserva Congelado Friboi Reserva Aproximadamente 1,8 Kg",48.42
2024-09-05,Hambúrguer de Costela Bovina Congelado Wessel 360g com 2 Unidades,21.69
2024-09-05,Carré Curto Ovino Congelado Swift Aproximadamente 600 g,74.94
2024-09-05,Coxão Mole em Pedaços Carrefour Aproximadamente 600 g,24.89
2024-09-05,Carne Moída Coxão Mole Carrefour Aprox. 500g,20.54
2024-09-05,Alcatra com Maminha a Vácuo Carrefour Aprox. 5 Kg,181.45
2024-09-05,Alcatra Pedaço Carrefour Aproximadamente 600 g,23.15
2024-09-05,"Alcatra Congelada Swift Aproximadamente 1,4 Kg",64.37
2024-09-05,"Alcatra de Cordeiro Picanha Ovina Congelada Swift Aproximadamente 1,1 Kg",104.48
2024-09-05,"Alcatra Fracionada à Vácuo Aprox. 1,2 Kg",61.19
2024-09-05,Alcatra Selection 1 KG,69.89
2024-09-05,"Alcatra Já Pro Forno Congelado Swift Aproximadamente 1,5 Kg",78.72
2024-09-05,"Aranha de Alcatra Bovina Aprox. 1,5 Kg",44.84
2024-09-05,"Miolo de Alcatra Maturatta Aprox. 1,5 Kg",88.04
2024-09-05,Ração Úmida Cesar Sachê Cortes Selecionados Sabor Carne Assada ao Molho para Cães Adultos 85 g,3.99
2024-09-05,"Maminha da Alcatra Friboi Resfriada Aprox. 1,95 Kg",99.49
2024-09-05,Pizza Assada Portuguesa 800 g,12591.0
2024-09-05,Passata de Tomate Carrefour Original 680g,13.99
2024-09-05,Óleo de Girassol Salada 900ml,14.49
2024-09-05,Passata Pomarola Chef Sachê 300g,5.59
2024-09-05,Óleo de Canola Salada 900ml,13.49
2024-09-05,Óleo de Milho Salada 900ml,16.99
2024-09-05,Filé de Pescada sem Espinha Congelada Costa Sul 800g,38.99
2024-09-05,Contra Filé Entrecote Montana 1 Kg,38.9
2024-09-05,"Contra Filé Swift Bronze Aproximadamente 1,5 Kg",55.34
2024-09-05,"Contra Filé Congelado Swift Aproximadamente 1,4 Kg",61.57
2024-09-05,"Contra Filé Selection Aprox. 1,3 Kg",90.87
2024-09-05,Filé de Peito de Frango Congelado sem Osso Perdigão 1Kg - Sassami,19.37
2024-09-05,Filé de Tilápia Congelado Carrefour Special Sabor & Qualidade 250g,23.29
2024-09-05,Filé de Merluza Congelado Planalto 500 g,23.79
2024-09-05,Filé de Tilápia Fresco Carrefour 500 g,29.95
2024-09-05,Filé de Peito de Frango em Bifes Levemente Temperado Sadia Pcte 1kg,26.99
2024-09-05,Filé de Frango Congelado Sadia Marinados 1Kg,25.89
2024-09-05,Filé de Salmão sem Espinha Swift Premium 900 g,99.9
2024-09-05,Filé de Salmão Carrefour Classic 500g,65.99
2024-09-05,Filé de Sobrecoxa de Frango Swift 1Kg,20.98
2024-09-05,Carne Moída Congelada Friboi 500g,12.59
2024-09-05,Carne Moída Bolonhesa Congelada Swift 500 g,17.98
2024-09-05,Carne Moída Resfriada de Dianteiro Carrefour Selection 500g,23.99
2024-09-05,Carne Moída Resfriada de Traseiro Carrefour Selection 330g,23.69
2024-09-05,Carne Moída Resfriada de Dianteiro Do Chef 500g,22.89
2024-09-05,Paleta Bovina Moída Congelada Swift 500 g,18.98
2024-09-05,Espetinho de Carne Swift 900 g,30.49
2024-09-05,Bife Ancho Congelado Swift Aproximadamente 800 g,41.52
2024-09-05,"Lagarto Swift Mais Aprox. 1,5Kg",49.47
2024-09-05,Cupim Bovino Congelado Mais Swift Aproximadamente 1700g,83.27
2024-09-05,Isca de Fígado Bovino Congelado Swift 500 g,9.48
2024-09-05,Bife para Role Congelado Swift Aproximadamente 1 Kg,41.98
2024-09-05,Medalhão Baby Beef Congelado Swift Aproximadamente 800 g,39.98
2024-09-05,"Bife Chorizo Swift Gran Reserva Aproximadamente 1,4 Kg",113.37
2024-09-05,Bife de Chorizo Congelado Swift Aproximadamente 900 g,46.71
2024-09-05,Carpaccio Bovino Swift 200 g,19.98
2024-09-05,"Rabo Bovino Congelado Swift Aproximadamente 1,8 Kg",61.16
2024-09-05,Espetinho de Coração Swift 900 g,47.98
2024-09-05,Espetinho Bovino com Bacon Swift 900 g,34.98
2024-09-05,Prime Rib Congelado Swift Aproximadamente 800 g,39.98
2024-09-05,Carne Moída Suína Swift 500 g,14.98
2024-09-05,Torresmo Pré Frito Swift 500g,20.98
2024-09-05,Barriga Suína Temperada Congelada Swift Aproximadamente 800g,21.52
2024-09-05,"Músculo Bovino Peça Vácuo Carrefour Aprox. 2,5 Kg",72.98
2024-09-05,Músculo Pedaço Aprox. 400g,12.83
2024-09-05,Patinho Fracionado à Vácuo 500g,22.44
2024-09-05,Patinho em Pedaços Carrefour Aproximadamente 600 g,24.89
2024-09-05,Carne Moída Resfriada de Patinho Carrefour Selection 500g,36.89
2024-09-05,Purê de Frutas Sabor Maçã e Canela Carrefour Bio 100g,4.59
2024-09-05,"Purê de Frutas Sabor Maçã, Morango e Framboesa Carrefour Viver 100g",3.99
2024-09-05,Purê de Frutas Sabor Maçã e Pera Carrefour Bio 100g,4.59
2024-09-05,Purê de Frutas Sabor Maçã e Açaí Carrefour Bio 100g,4.59
2024-09-05,"Purê de Frutas Sabor Maçã,Pera e Suco de Uva Carrefour Viver 100g",4.49
2024-09-05,Purê de Frutas Sabor Maçã e Banana Carrefour Viver 100g,3.99
2024-09-05,Limpa Limo com Gatilho Carrefour Essential 500ml,7.29
2024-09-05,Amaciante Carrefour Concentrado para Roupas de Bebê Carinho 500ml,8.19
2024-09-05,Limpador Desengordurante Carrefour Essential com Gatilho 500ml,7.39
2024-09-05,Suco Integral de Maçã Carrefour Viver 1L,14.39
2024-09-05,Limpa Vidros Carrefour Essential com Gatilho 500ml,12.09
2024-09-05,Mala PC com 4 Rodas Azul Marinho OD129524 55 cm,329.9
2024-09-05,Linguiça de Frango Swift 700 g,16.98
2024-09-05,Linguiça de Pernil Swift 700 g,19.0
2024-09-05,Linguiça Suína Swift 900 g,31.98
2024-09-05,Linguiça de Frango Swift 900 g,31.98
2024-09-05,Linguiça Pernil Pimenta Biquinho Swift 500 g,18.98
2024-09-05,Linguiça Pernil com Alho Swift 500 g,18.98
2024-09-05,Linguiça Pernil com Provolone Swift 500 g,23.9
2024-09-05,Linguiça Bovina Swift 900 g,31.98
2024-09-05,Linguiça de Lombo Swift 500 g,17.96
2024-09-05,Espetinho Linguiça Apimentada Swift 500 g,25.98
2024-09-05,Queijo Coalho Espeto Swifit 385 g,24.0
2024-09-05,Queijo Mussarela Tirolez Aprox. 380g,36.02
2024-09-05,Queijo Mussarela Light Verde Campo Aproximadamente 200 g,16.69
2024-09-05,Queijo Mussarela Light sem Lactose Tirolez Aprox. 330g,34.61
2024-09-05,Queijo Mussarela Vegano de Castanha de Caju Fatiado Vida Veg 150g,15.89
2024-09-05,Queijo Fatiado Sabor Mussarela Polenghi 144g,16.89
2024-09-05,Queijo Mussarela Fatiado Nacional Aprox 200g,11.97
2024-09-05,Queijo Mussarela Vegano de Castanha de Caju Vida Veg 300g,29.89
2024-09-05,Queijo Mussarela Bom Destino Zero Lactose 160 g,16.99
2024-09-05,Queijo Mussarela de Búfala Bom Destino Aprox. 400g,37.39
2024-09-05,Queijo Mussarela Almeida Prado Aproximadamente 200 g,17.27
2024-09-05,Queijo Mussarela Lacfree 150 g,17.69
2024-09-05,Queijo Mussarela Nozinho Gioia 320g,43.29
2024-09-05,Queijo Mussarela Búfala Búfalo Dourado 150 g,20.39
2024-09-05,Leite em Pó Integral La Serenissima 200g,7.99
2024-09-05,Leite Integral UHT Quatá 1 Litro Caixa 1 Unidade,4.75
2024-09-05,Leite Integral sem Lactose UHT Tipo B Itambé Nolac 1 Litro,6.39
2024-09-05,Leite de Cabra Integral UHT Tipo A Cappry's 1 L,16.89
2024-09-05,Leite Integral UHT Tipo A Shefa 1 Litro - 6 Unidades,29.9
2024-09-05,Leite Integral Baixa Lactose UHT Tipo A Leitíssimo 1 Litro,8.79
2024-09-05,Leite em Pó Integral Italac 400g,14.19
2024-09-05,Leite em Pó Integral La Serenissima 800g,39.89
2024-09-05,Leite em Pó Integral Itambé 400g,16.79
2024-09-05,Leite em Pó Integral Instantâneo Itambé Sachê 400g,17.99
2024-09-05,Leite Pasteurizado Integral Xandô Garrafa 1 L,7.99
2024-09-05,Leite em Pó Integral Itambé Sachê 400g,17.99
2024-09-05,Leite em Pó integral Instantâneo La Serenissima 400g,23.69
2024-09-05,Manteiga com Sal Danone Extra 200g,11.59
2024-09-05,Manteiga com Sal Aviação 200g,13.99
2024-09-05,Manteiga com Sal Aviação 500g,29.74
2024-09-05,Manteiga sem Sal Danone Extra 200g,11.59
2024-09-05,Manteiga com Sal Danone Extra 200g,12.79
2024-09-05,Manteiga com Sal Aviação Lata 200g,19.99
2024-09-05,Manteiga com Sal Aviação Barra 200g,14.99
2024-09-05,Manteiga sem Sal Danone Extra 200g,13.29
2024-09-05,Mix de Margarina e Manteiga Cremosa com Sal Vigor 500g,21.29
2024-09-05,Mix de Margarina e Manteiga Extra Cremosa com Sal Leco 200g,10.99
2024-09-05,Manteiga com Sal Batavo em Barra 200g,10.99
2024-09-05,Manteiga de Coco Com Sal Sabor Manteiga Qualicoco 200 g,13.49
2024-09-05,Pipoca para Micro-Ondas com Sal Cobertura Manteiga Yoki 105g,7.59
2024-09-05,Manteiga sem Sal Batavo em Barra 200g,10.99
2024-09-05,Manteiga Ghee com Sal do Himalaia Leviora Vidro 200 g,34.49
2024-09-05,Queijo Prato Fatiado Polenghi Sandwich-In 144g,16.89
2024-09-05,Queijo Prato Fatiado Lac Lélo 400g,30.49
2024-09-05,Queijo Prato Light sem Lactose Tirolez Aprox. 400g,43.96
2024-09-05,Queijo Prato sem Lactose Polenghi Sandwinch-In 144g,15.59
