date,product_name,price
2024-09-07,Requeijão Cremoso Sabor Cheddar Catupiry Culinário 250 g,18.49
2024-09-07,Iogurte Integral Nestlé Tradicional 170g,2.79
2024-09-07,Stella Artois Pure Gold 330ml,5.57
2024-09-07,Iogurte Natural Integral Batavo 170g,2.79
2024-09-07,Leite Condensado Semidesnatado MOÇA Caixinha 395g,8.99
2024-09-07,Leite Integral UHT Ninho Forti+ Vitaminado 1 L,5.39
2024-09-07,Leite UHT Integral Carrefour Classic 1L,4.22
2024-09-07,Leite Condensado Integral Carrefour Classic 395g,6.19
2024-09-07,Leite Semidesnatado UHT Ninho Levinho Vitaminado 1 L,5.39
2024-09-07,Leite Condensado Integral Carrefour Classic 12 Unidades de 395g,77.99
2024-09-07,Leite Semidesnatado UHT Goiasminas Italac 1 Litro,4.49
2024-09-07,Leite Integral UHT Tipo A Shefa 1 Litro,4.49
2024-09-07,Leite Integral Carrefour 1L,4.22
2024-09-07,Coca-Cola Lata 350 ml,2.99
2024-09-07,Leite condensado Carrefour Classic 395 g,6.19
2024-09-07,Leite Fermentado Desnatado Yakult 80g 6 Unidades,9.89
2024-09-07,Leite em Pó Integral La Serenissima 200g,7.99
2024-09-07,Leite Condensado Triângulo Mineiro 395 g,4.79
2024-09-07,Leite UHT Tipo A2A2 Semidesnatado Zero Lactose Piracanjuba 1L,9.44
2024-09-07,Leite Condensado Mococa 395g,5.59
2024-09-07,Leite Condensado Semidesnatado Piracanjuba Caixa 395g,7.99
2024-09-07,Creme de Leite NESTLÉ 200g,4.69
2024-09-07,Creme de Leite UHT Leve Homogeneizado Zero Lactose Nestlé 200g,5.89
2024-09-07,Creme de leite NESTLÉ 300g,8.29
2024-09-07,Creme de Leite NESTLÉ Extra Cremoso 280g,12.49
2024-09-07,Filé de Frango Sadia Assa Fácil 700 g,19.99
2024-09-07,Filé de Frango à parmegiana Sadia 500g,22.49
2024-09-07,Filezinho Peito Frango Congelado Sadia Bio 1 Kg,27.99
2024-09-07,Linguiça Toscana Grossa Sadia Aprox 5Kg,115.95
2024-09-07,Linguiça Toscana Inteira Sadia Aproximadamente 600 g,14.94
2024-09-07,Linguiça Paio Sadia 370 g,19.69
2024-09-07,Linguiça Defumada Tipo Portuguesa Sadia 400 g,15.29
2024-09-07,Linguiça de Calabresa Defumada Sadia 1 Kg,27.79
2024-09-07,Frango em Cubos Temperados Congelado Sadia 400 g,24.99
2024-09-07,Frango a Passarinho Temperado Sadia 1 Kg,17.29
2024-09-07,Frango Tiras Temperado Congelado Sadia 400 g,24.99
2024-09-07,Linguiça Mista Fininha Sadia 240 g,10.99
2024-09-07,Empanadíssimo de Frango em Tiras de Frango Congelado Sadia Pacote 400g,23.99
2024-09-07,Coxa com Sobrecoxa de Frango Sadia Passa.Iqf 1Kg,16.99
2024-09-07,Coração de Frango Congelado Sadia 1 Kg,37.29
2024-09-07,Drumete de Frango Congelado Sadia Bio 1 Kg,22.99
2024-09-07,Meia Asa Frango Congelado Sadia 1 Kg,28.89
2024-09-07,Hambúrguer de Frango Congelado Sadia 12 Unidades,20.99
2024-09-07,Coxinha da Asa Orgânico Congelado Sadia 600 g,36.99
2024-09-07,"Pizza Congelada Sadia Frango com Requeijão e Mussarela 460g +Coca-Cola Sem Açúcar 1,5L",21.74
2024-09-07,Coxa com Sobrecoxasadia Bio 1 Kg,25.99
2024-09-07,Coxinhas das Asas Empanadas Sadia 400g,18.99
2024-09-07,"Picanha Bovina Congelada Aprox 1,6Kg",86.38
2024-09-07,Picanha Suína Congelado Seara Assa Fácil Aproximadamente 800 g,16.79
2024-09-07,Picanha Suína Temperada Churrasco Seara Aprox. 850g,33.9
2024-09-07,"Picanha Bovina Cry Carrefour Aprox. 1,5 Kg",77.09
2024-09-07,"Picanha Prata Congelada Swift Aproximadamente 1,2 Kg",87.58
2024-09-07,"Picanha Swift Gran Reserva Aproximadamente 1,3 Kg",197.57
2024-09-07,Picanha Bovina Congelada Swift Mais Aproximadamente 1500g,109.47
2024-09-07,Picanha Selection 1 Kg,109.9
2024-09-07,Picanha Carapreta Resfriado Aproximadamente 1400g,237.86
2024-09-07,Picanha Suína Assa Fácil Swift Aprox. 800g,27.11
2024-09-07,Salgadinho de Trigo Picanha Elma Chips Pingo d'Ouro Clássicos 55g,5.09
2024-09-07,Hambúrguer Picanha Sadia 145g,8.39
2024-09-07,Hambúrguer de Picanha Bovina Swift 480 g,17.98
2024-09-07,Hambúrgue de Picanha Congelado Perdigao Na Brasa com 2 Unidades 300g,15.99
2024-09-07,Salgadinho de Trigo Picanha Elma Chips Pingo d'Ouro Clássicos 120g,10.49
2024-09-07,"Alcatra de Cordeiro Picanha Ovina Congelada Swift Aproximadamente 1,1 Kg",104.48
2024-09-07,Hambúrguer de Picanha Congelado Wessel 400g 2 Unidades,29.39
2024-09-07,Bife de Picanha Bovina Carrefour Aproximadamente 600 g,34.61
2024-09-07,Pinha Fresco Inteiro Carrefour Aproximadamente 600 g,23.94
2024-09-07,Cebola Picante Fugita 400 g,8.99
2024-09-07,Sabonete Líquido Harrop Pitanga com 1 L,14.9
2024-09-07,Pão de Alho Picante Zinho 300g,8.99
2024-09-07,Pão de Alho Tradicional com Alho e Muçarela Picante Zinho 300g,8.99
2024-09-07,Suco para Diluir de Graviola Dafruta Tropical Garrafa 950 ml,7.59
2024-09-07,Filé Mignon Suíno em Medalhão Congelado Seara 800g,22.99
2024-09-07,"Filé Mignon Selection Aprox. 1,7Kg",169.13
2024-09-07,Filé Mignon Bovino Especial Carrefour Aproximadamente 800 g,62.71
2024-09-07,Hambúrguer de Filé Mignon Congelado Wessel 360g com 2 Unidades,21.69
2024-09-07,Ração Úmida Cesar Sachê Cortes Selecionados Sabor Filé Mignon para Cães Adultos 85 g,3.79
2024-09-07,"Contra Filé Swift Bronze Aproximadamente 1,5 Kg",55.34
2024-09-07,Contra Filé em Pedaços Carrefour Aproximadamente 600 g,17.99
2024-09-07,"Contra Filé Maturatta Aprox. 1,5 Kg",84.44
2024-09-07,"Contra Filé Congelado Swift Aproximadamente 1,4 Kg",61.57
2024-09-07,"Contra Filé Selection Aprox. 1,3 Kg",111.14
2024-09-07,Contra Filé Bovino Resfriado 1953 Friboi,85.99
2024-09-07,Bife Contra Filé Carrefour Embalagem Familiar Aproximadamente 800 g,38.87
2024-09-07,Filé de Pescada sem Espinha Congelada Costa Sul 800g,38.99
2024-09-07,Alcatra com Maminha a Vácuo Carrefour Aprox. 5 Kg,149.95
2024-09-07,Bife Alcatra Carrefour Embalagem Familiar Aproximadamente 800g,29.59
2024-09-07,"Aranha de Alcatra Bovina Aprox. 1,5 Kg",44.84
2024-09-07,Bife de Alcatra Aprox. 400g,17.47
2024-09-07,Alcatra Pedaço Carrefour Aproximadamente 600 g,17.99
2024-09-07,"Miolo de Alcatra Maturatta Aprox. 1,5 Kg",88.04
2024-09-07,"Alcatra Congelada Swift Aproximadamente 1,4 Kg",64.37
2024-09-07,Alcatra Bovina Moída Carrefour Aproximadamente 500 g,21.84
2024-09-07,"Alcatra Fracionada à Vácuo Aprox. 1,2 Kg",46.79
2024-09-07,"Maminha da Alcatra Friboi Resfriada Aprox. 1,95 Kg",99.49
2024-09-07,"Alcatra Já Pro Forno Congelado Swift Aproximadamente 1,5 Kg",78.72
2024-09-07,Alcatra Selection 1 KG,69.89
2024-09-07,Bife de Coxão Duro P/ Milanesa 600g,21.59
2024-09-07,Bife de Coxão Duro para Milanesa Carrefour Embalagem Familiar Aprox. 800g,25.59
2024-09-07,Patinho Bovino Moído Congelado Wessel 400g,39.59
2024-09-07,Bife de Patinho Bovino Carrefour Embalagem Familiar Aproximadamente 800 g,34.23
2024-09-07,Carne Moída Patinho Carrefour Aproximadamente 500g,20.84
2024-09-07,Carne Moída Resfriada de Patinho Carrefour Selection 500g,36.89
2024-09-07,Paleta Bovina à Vácuo 500g*NÃO REATIVAR-CÓDIGO DE COMPRA*,25.49
2024-09-07,Paleta Bovina Moída Congelada Swift 500 g,18.98
2024-09-07,Paleta Bovina Moída Carrefour Aproximadamente 500 g,16.89
2024-09-07,Paleta Bovina Carrefour Aproximadamente 1 kg,28.09
2024-09-07,Músculo Pedaço Aprox. 400g,11.96
2024-09-07,Costela Minga Bovina Cong Aprox. 2kg,50.78
2024-09-07,"Costela Bovina Já Pro Forno Congelado Swift Aproximadamente 1,8 Kg",62.96
2024-09-07,"Costela Quadrada Congelado Swift Aproximadamente 2,5kg",74.95
2024-09-07,Costela Suína Serrada Refrigerado Carrefour Aprox. 800 g,22.39
2024-09-07,"Peito E Costela Bovino Reserva Congelado Friboi Reserva Aproximadamente 1,8 Kg",48.42
2024-09-07,Hambúrguer de Costela Bovina Congelado Wessel 360g com 2 Unidades,21.69
2024-09-07,Lingüiça Bovina CaraPreta Costela Congelada 300 g,21.39
2024-09-07,Hambúrguer de Costela Maturatta 180g,6.99
2024-09-07,Carré Curto Ovino Congelado Swift Aproximadamente 600 g,74.94
2024-09-07,Cupim Bovino Congelado Mais Swift Aproximadamente 1700g,83.27
2024-09-07,Iscas de Cupim Bovino Congelado Swift 500 g,29.89
2024-09-07,"Cupim Já Pro Forno Congelado Swift Aproximadamente 1,4 Kg",74.17
2024-09-07,Hambúrguer de Fraldinha Maturatta 180g,6.99
2024-09-07,Hambúrguer de Fraldinha Congelado Wessel 360g com 2 Unidades,21.69
2024-09-07,Peça Fraldinha Bovina Resfriada Wessel 800g,139.9
2024-09-07,"Peça de Fraldinha Bovina Resfriada Maturatta Aprox. 1,5 Kg",91.49
2024-09-07,"Feijão Fradinho Seco Tipo 1, 5 Estrelas, 1kg",18.89
2024-09-07,Feijão Fradinho 5 Estrelas 1kg,9.99
2024-09-07,Feijão Fradinho Cozido no Vapor Caldo Bom 250g,13.59
2024-09-07,Maminha Swift Bronze Kg,35.89
2024-09-07,Maminha Swift Gran Reserva Aproximadamente 900 g,66.51
2024-09-07,"Maminha Hereford Aprox. 1,2 Kg",131.88
2024-09-07,"Maminha Já Pro Forno Congelado Swift Aproximadamente 1,7 Kg",96.73
2024-09-07,"Maminha Selection Aprox. 1,3 Kg",94.77
2024-09-07,Maminha Bovina Carrefour Aproximadamente 1 kg,36.99
2024-09-07,Bife de Maminha Aprox. 400g,17.47
2024-09-07,Farinha Láctea NESTLÉ Tradicional 600g,17.19
2024-09-07,Farinha de Milho Flocão Yoki Kimilho 500g,5.29
2024-09-07,Farinha Trigo Carrefour Classic Pp 1kg,4.89
2024-09-07,Farinha de Trigo Tradicional Dona Benta 1kg,5.49
2024-09-07,Farinha de Trigo Rosa Branca Especial 1Kg,4.79
2024-09-07,Vinho Tinto Português Vinha da Casinha Garrafa 750ml,39.99
2024-09-07,Farinha de Milho Flocos Yoki Kimilho 500g,5.39
2024-09-07,Farinha de Milho Amarela Yoki 500g,6.59
2024-09-07,Frango a Passarinho Seara IQF 1Kg,15.99
2024-09-07,Farinha Láctea NESTLÉ Tradicional 210g,7.89
2024-09-07,Acém e Pescoço Bovino Reserva Congelado Kg,26.9
2024-09-07,Acém Bovina Carrefour Aproximadamente 900 g,26.09
2024-09-07,Acém Bovina Moída Resfriada Carrefour 500 g,25.99
2024-09-07,Lagarto sem Pele Bovino Congelado Swift Aproximadamente 1 kg,41.98
2024-09-07,"Lagarto Swift Mais Aprox. 1,5Kg",49.47
2024-09-07,"Lagarto em Pedaços Carrefour Aproximadamente 1,100 Kg",32.99
2024-09-07,Carpaccio de Lagarto Congelado Wessel 200g,25.19
2024-09-07,Carpaccio de Carne Bovina Lagarto Congelado Carapreta 200 g,29.89
2024-09-07,Kit 2 Difusores de Aromas Safira Lavanda Secar Preciosidades 100ml Cada Grátis 1 Home Spray Passion Fine Collection 120ml,43.29
2024-09-07,Linguiça Lombo com Alho e Ervas Aurora Premium 500g,27.99
2024-09-07,Linguiça de Lombo Suíno Prieto 500 g,25.99
2024-09-07,Linguiça de Lombo Swift 500 g,17.96
2024-09-07,Pizza de Lombo Sadia 460g,14.19
2024-09-07,Copa Lombo Sobrepaleta Sabor & Qualidade 500g,23.44
2024-09-07,"Pizza Congelada Sadia Lombo com Requeijão e Mussarela 460g +Coca-Cola Sem Açúcar 1,5L",21.74
2024-09-07,Bacon Lombo em Cubos Kassel 150 g,9.99
2024-09-07,Pizza Sabor Lombo com Requeijão e Mussarela Confiare 460g,15.99
2024-09-07,Pernil Suíno Temperado Sem Osso Congelado Swift Aproximadamente 900g,19.78
2024-09-07,Pernil Suíno à Pururuca Pedaço Sabor & Qualidade Aprox. 1 Kg,23.98
2024-09-07,Pernil Suíno Assa Fácil Swift Aprox. 800g,23.98
2024-09-07,Pernil Suíno sem Osso Aprox. 700 g,18.88
2024-09-07,Linguiça de Pernil com Alho Sabor de Bragança Blíster 1Kg,29.9
2024-09-07,Linguiça de Pernil Perdigão Na Brasa 1Kg,29.19
2024-09-07,Linguiça de Pernil Swift 700 g,19.0
2024-09-07,Linguiça Suína de Pernil Gran Corte Gran Fogaça 400g,20.39
2024-09-07,Linguiça Pernil Pimenta Biquinho Swift 500 g,18.98
2024-09-07,Linguiça Pernil com Alho Swift 500 g,18.98
2024-09-07,Tira de Pernil Suíno Congelado Swift 500 g,14.5
2024-09-07,Bife de Pernil Suíno Sabor & Qualidade Aprox. 600g,10.78
2024-09-07,Cubos de Pernil Suíno Congelado Swift 500 g,14.5
2024-09-07,Costela Suína Temperada Churrasco Seara Aprox. 880g,29.82
2024-09-07,Costela Suína Temperada Aprox. 900g,27.35
2024-09-07,Costela Suína à Pururuca Sabor & Qualidade Aprox. 800g,16.78
2024-09-07,Costela Suína Aprox. 800g,23.19
2024-09-07,Costela Suína Temperada Congelada Swift Aproximadamente 800 g,19.98
2024-09-07,Costela Suína Congelada Aprox. 800g,26.31
2024-09-07,Calabresa Apimentada Biquinho Spirale Rei Da Linguiça 400 g,19.39
2024-09-07,Linguiça Calabresa Inteira Aurora Aproximadamente 300 g,11.06
2024-09-07,Lingüiça de Calabresa Defumada Perdigão Aprox. 500g,13.95
2024-09-07,Linguiça Calabresa Aurora Enroladinha 800g,30.29
2024-09-07,Linguiça Tipo Calabresa Enroladinha Perdigão 500g,19.29
2024-09-07,Lingüiça de Calabresa Defumada Aurora Aprox. 450g,16.37
2024-09-07,Linguiça Calabresa Aurora 400 g,22.39
2024-09-07,Linguiça Toscana Perdigão Na Brasa 1 Kg,28.9
2024-09-07,Linguiça Toscana Perdigão Na Brasa Apimentada 1Kg,28.9
2024-09-07,Linguiça Toscana com Queijo Perdigão Na Brasa 600 g,35.49
2024-09-07,Linguiça de Frango Perdigão Na Brasa 1 Kg,20.39
2024-09-07,Linguiça Toscana Perdigão Na Brasa Aproximadamente 600 g,19.43
2024-09-07,Linguiça Toscana com Alho e Ervas Perdigão Na Brasa 600g,27.19
2024-09-07,Linguiça Toscana com Pimenta Biquinho Perdigão Na Brasa 600g,35.49
2024-09-07,Linguiça de Frango com Bacon Perdigão Na Brasa 600g,27.19
2024-09-07,Linguiça Fina  Na Brasa Perdigão 400g,22.49
2024-09-07,Linguiça Paio Inteira Perdigão Aproximadamente 300 g,14.54
2024-09-07,"Coca-Cola Sem Açucar 1,5L + Linguiça Perdigão Na Brasa com queijo 600g",40.78
2024-09-07,Fanta Laranja Pet 2L + Linguiça de Frango com Bacon Perdigão Na Brasa 600g,41.28
2024-09-07,Fanta Guaraná Pet 2L + Linguiça Toscana com Alho e Ervas Perdigão Na Brasa 600g,40.18
2024-09-07,Lingüiça Toscana Grossa Auora Aprox. 700g,13.93
2024-09-07,Linguiça Toscana Sabor Cerveja e Cebola Aurora Premium 500g,27.99
2024-09-07,Linguiça Toscana Seara 700g,23.49
2024-09-07,Macarrão com Bacon Carbonara Sadia Hot Bowls 300g,11.49
2024-09-07,Hambúrguer Bacon Sadia 14g,8.39
2024-09-07,"Macarrão ao Molho Branco com Queijo, Brócolis e Bacon Sadia Hot Bowls 300g",11.49
2024-09-07,Linguiça Fininha Defumada Aurora 220 g,9.49
2024-09-07,Leite em Pó Piracanjuba Integral Instantâneo 400g,16.39
2024-09-07,Leite em Pó Piracanjuba Integral Pouch 800g,42.49
2024-09-07,Leite em Pó Piracanjuba Integral 400g,19.99
2024-09-07,Leite Semidesnatado UHT Tipo A2A2 Piracanjuba 1L,5.84
2024-09-07,Kit Leite Condensado Semidesnatado Piracanjuba 395g 6 Unidades,43.99
2024-09-07,Composto Lácteo Ninho Fases 1+ 800g 2 Unidades,84.94
2024-09-07,Pipoca Pronta Doce Leite em Pó Ninho Pipó Gourmet 100g,13.99
2024-09-07,Kit Leite Integral UHT Ninho Forti+ Vitaminado 1 L 6 Unidades,46.19
2024-09-07,Manteiga Extra com Sal Président Gastronomique 380g,25.89
2024-09-07,Manteiga Extra sem Sal Président Gastronomique 200 g,14.49
2024-09-07,Manteiga Extra com Sal Président Gastronomique Pote 200 g,14.49
2024-09-07,Queij Mussarela Zero Lactose Lac Lelo 150 g,14.29
2024-09-07,Queijo Prato Fatiado Light sem Lactose Tirolez 150g,17.59
2024-09-07,Queijo Prato Esférico Aprox. 200g,17.78
2024-09-07,Queijo Prato Light Tirolez Fatiado 150 g,18.79
2024-09-07,Queijo Minas Frescal Estrela de Minas Aproximadamente 540 g,26.45
2024-09-07,Queijo Minas Frescal Fazenda Bela Vista Aproximadamente 540 g,32.71
2024-09-07,Queijo Minas Padrão Light Verde Campo Aproximadamente 450 g,42.29
2024-09-07,Queijo Minas Artesanal Carrefour Aproximadamente 200 g,14.47
2024-09-07,Queijo Minas Frescal Danubio 250g,19.29
2024-09-07,Queijo Minas Padrão Lacfree Aproximadamente 450 g,49.45
2024-09-07,Queijo Minas Frescal Vegano de Castanha de Caju Vida Veg 200g,27.49
2024-09-07,Queijo Mussarela Recheada Vertente Minas Aproximadamente 200 g,15.69
2024-09-07,Queijo Minas Frescal Ipanema Aproximadamente 540 g,31.85
2024-09-07,Queijo Azul de Minas Damasco Cruzilia Aprox. 200 g,31.98
2024-09-07,Queijo Minas Fescal Monteminas Aproximadamente 540 g,28.99
2024-09-07,Queijo Minas Artesanal Araxá Aprox 400g,43.16
2024-09-07,Queijo Minas Frescal Estrela de Minas Aproximadamente 540 g,29.58
2024-09-07,"Queijo Minas Frescal Peça Sol Brilhante Aproximadamente 1,5 kg",83.84
2024-09-07,Queijo Minas Curado Fracionado Dummont Aproximadamente 540 g,38.65
2024-09-07,Queijo Minas Artesanal São Pedro Aprox 450g,48.55
2024-09-07,Requeijão Sabor Cheddar de Castanha-de-Caju Catupiry Plantury 180g,13.79
2024-09-07,Requeijão Cremoso Cebola Caramelizada Catupiry 180g,9.49
2024-09-07,Requeijão Cremoso Catupiry Pimenta Biquinho com 180 g,9.49
2024-09-07,Requeijão Cremoso Original Catupiry 410g,35.99
2024-09-07,Requeijão Cremoso Ervas Finas Catupiry Copo 180 g,10.09
2024-09-07,Requeijão Cremoso Azeitona Preta Catupiry Copo 180 g,10.09
2024-09-07,Requeijão Cremoso Catupiry Light Pote 420 g,18.99
2024-09-07,Mini Coxinha de Frango com Requeijão Catupiry 300g,24.99
2024-09-07,Mini Kibe com Requeijão Catupiry 300g,21.99
2024-09-07,Requeijão Cremoso Catupiry Tradicional Pote 420 g,18.99
2024-09-07,"Iogurte Grego Semidesnatado Light Nestlé Tradicional, Maracujá e Morango 540g",13.99
2024-09-07,Iogurte Desnatado Nestlé Tradicional 170g,2.79
2024-09-07,"Iogurte Integral Nestlé Cenoura, Mel e Laranja 170g",2.79
2024-09-07,Iogurte Semidesnatado Nestlé Ninho Soleil Maçã e Banana 170g,3.19
2024-09-07,"Iogurte Nestlé de Morango 1,25Kg",14.49
2024-09-07,Iogurte Grego Nestlé Tradicional + Morango 540g 6 Unidades Leve Mais Pague Menos,13.99
2024-09-07,Iogurte Integral Nestlé Mel 170g,2.79
2024-09-07,Iogurte Semi Desnatado Nestlé Chamyto Morango 100g,3.89
